date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_owner_eps,historical_owner_eps_growth,assumed_growth,neutral_value_fundamental,quality_factor,ratio_fundamental,ret,code
2024-12-12,293.8,38.73407602,7.30764704,57.499845195,6.931491935,0.842730443051975,348.6286776777566,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.6290425912288957,0.01815913501524813,002371
2024-12-13,285.33,37.61670946,7.09684247,57.458678215,6.931491935,0.8187132277684904,348.510309009791,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.524420430753372,-0.028829135466303724,002371
2024-12-16,279.4,36.83513687,6.94938944,57.411850185,6.931491935,0.8020294883882315,348.36624344260173,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.4511725663354436,-0.020782953071881716,002371
2024-12-17,282.7,37.27020904,7.03147101,57.363177555,6.931491935,0.811846734619746,348.21843575242247,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.491934447040193,0.011811023622047223,002371
2024-12-18,292.02,38.49950691,7.26339277,57.335923295,6.931491935,0.8388234865663389,348.13045256441495,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.607055879818455,0.03296781039971708,002371
2024-12-19,295.24,38.92289928,7.34327081,57.288904375,6.931491935,0.8483962576079647,347.99776325325024,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.6468295937182407,0.011026642010821375,002371
2024-12-20,305.79,40.31474089,7.60585839,57.197949135,6.931491935,0.8794324050188366,347.7129092069905,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.7771440911228185,0.03573364042812632,002371
2024-12-23,297.89,39.27329298,7.40937677,57.137693195,6.931491935,0.8571657034714222,347.5290702761203,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.6795626191326605,-0.025834723176035967,002371
2024-12-24,301.59,39.75995088,7.50119061,57.10746023,6.931491935,0.8680170105160108,347.4471080016203,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.725265333862228,0.012420692201819516,002371
2024-12-25,299.89,39.53608824,7.45895625,57.07651216,6.931491935,0.8633637386607884,347.3507011832302,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.7042667892567507,-0.005636791670811325,002371
2024-12-26,299.21,39.44654319,7.4420625,57.04702453,6.931491935,0.8616309134139608,347.2600568780288,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.6958673714145602,-0.0022674980826302704,002371
2024-12-27,304.39,40.12981089,7.57096913,57.00390801,6.931491935,0.8768869721727929,347.1256953969424,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.7598511720359546,0.017312255606430238,002371
2024-12-30,300.46,39.61103356,7.47309558,56.915357005000004,6.931491935,0.8662240998357161,346.86174173286537,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.7113074777421167,-0.012911068037714801,002371
2024-12-31,288.67,38.09140892,6.70143056,56.843058795000005,6.931491935,0.8049060619081008,358.6381239516104,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.5656763948606036,-0.03923983225720551,002371
2025-01-02,277.89,36.66906987,6.45119812,56.74949405,6.92425218,0.7758945504654511,358.1543391860359,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.4325209178917553,-0.0373436796341845,002371
2025-01-03,276.93,36.54242324,6.42891715,56.66285544,6.919990895,0.7740439072070857,357.77040219749557,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.420662916232192,-0.0034546043398466786,002371
2025-01-06,277.81,36.65932782,6.4494842,56.610944090000004,6.918510525,0.7769592447641145,357.5605823241647,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.431532751086792,0.0031776983353193344,002371
2025-01-07,288.42,38.05926017,6.69577462,56.52304262,6.917998669999999,0.8072862981311553,357.2710210339059,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.562588373595092,0.03819156977790583,002371
2025-01-08,285.17,37.63061004,6.62036211,56.48082345,6.91707881,0.7985454322345834,357.11180414870563,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.522444097143445,-0.011268289300325862,002371
2025-01-09,284.75,37.57410616,6.61042137,56.460276015000005,6.9112903,0.7978253561558812,356.90768387206384,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.517256221417386,-0.0014728056948487556,002371
2025-01-10,283.24,37.37536837,6.57545738,56.41436467,6.905280315000001,0.7942737634161012,356.6024877641807,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.4986045729736976,-0.005302897278314234,002371
2025-01-13,282.36,37.259438,6.55506172,56.357874730000006,6.899569435,0.7925346230174146,356.2746557683141,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.487734738119098,-0.00310690580426487,002371
2025-01-14,288.92,38.12550609,6.70742929,56.277023635000006,6.894599735,0.8118312613338915,355.8867633715973,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.5687644161261147,0.023232752514520394,002371
2025-01-15,282.24,37.24385072,6.55231945,56.202959045,6.884155265,0.794181746223315,355.384647584984,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.4862524879116523,-0.02312058701370623,002371
2025-01-16,289.66,38.22292658,6.72456849,56.151626355,6.87002124,0.8162702513407741,354.8579646559649,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.5779049590720287,0.026289682539682557,002371
2025-01-17,286.88,37.85565136,6.65995368,56.080119014999994,6.86301495,0.8093549555286763,354.4551102582772,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.543566162599542,-0.009597459089967675,002371
2025-01-20,286.88,37.85565136,6.65995368,56.03393587,6.85648039,0.8100741662080643,354.14041326966105,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.543566162599542,0.0,002371
2025-01-21,290.59,38.34567639,6.7461639,56.01292542,6.852663379999999,0.8209426491822026,353.97113341532037,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.5893923981797298,0.012932236475181158,002371
2025-01-22,284.17,37.49811818,6.59705278,55.984419835,6.85186522,0.8030483965996646,353.86410234209626,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.5100920120814,-0.022092983240992292,002371
2025-01-23,284.76,37.57605457,6.61076415,55.96196398,6.8511166150000005,0.804922869655104,353.77302687649427,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.517379742268006,0.0020762219798007298,002371
2025-01-24,280.11,36.96230552,6.50278714,55.91181948,6.850678950000001,0.7921559253156766,353.6046263724851,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.459942546729496,-0.016329540665823816,002371
2025-01-27,278.33,36.72752216,6.46148164,55.858843565,6.849238065,0.7875801668948642,353.3989448938915,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.4379558353190554,-0.006354646388918694,002371
2025-02-05,279.09,36.8433802,6.48186457,55.651755879999996,6.845461645,0.7917515164171219,352.49695670044764,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.4473434199662094,0.0027305716236121214,002371
2025-02-06,303.65,40.08592513,7.05232627,55.453049765,6.84235507,0.8631705847499633,351.78446226589034,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.750710629090041,0.08800028664588488,002371
2025-02-07,300.91,39.72336825,6.98854155,55.35195794,6.84235507,0.8561443827097306,351.471090714405,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.7168659160200375,-0.009023546846698371,002371
2025-02-10,299.73,39.56742982,6.96110727,55.22228621,6.84235507,0.853784150941093,351.060627758924,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.702290455646824,-0.003921438303811753,002371
2025-02-11,296.55,39.14834526,6.88737762,55.14919213,6.84235507,0.8453007831795226,350.82186826392604,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.66301082514952,-0.01060954859373442,002371
2025-02-12,306.13,40.41339585,7.10993827,55.102742555,6.84235507,0.8729837835056596,350.6708896363083,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.7813438000439135,0.03230483898162184,002371
2025-02-13,302.43,39.92511361,7.02403466,55.012746504999996,6.84235507,0.8631413763464921,350.38292484613214,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.735641085314346,-0.012086368536242786,002371
2025-02-14,308.53,40.72917119,7.1654927,54.929524355,6.84235507,0.8811910802586955,350.12837387031124,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.8109888041928217,0.020169956684191304,002371
2025-02-17,315.89,41.70183721,7.33661406,54.88694558,6.84235507,0.9025849671455056,349.98367078838726,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.901900150249475,0.023855054613813875,002371
2025-02-18,318.94,42.10337869,7.40725735,54.837592905,6.84235507,0.911685810970843,349.8354325163454,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.9395740096887133,0.009655259742315403,002371
2025-02-19,337.39,44.53991681,7.83591808,54.80952962,6.84235507,0.9646922802745874,349.7384677982146,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.167469979083448,0.0578478710729291,002371
2025-02-20,336.65,44.44245528,7.81877165,54.73921419,6.84235507,0.9631994011751408,349.5122604823818,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.158329436137534,-0.002193307448353554,002371
2025-02-21,343.31,45.32155824,7.97343244,54.60180087,6.84235507,0.9834873744018421,349.07413042165535,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.240594322650756,0.01978315758205862,002371
2025-02-24,345.51,45.61199358,8.0245288,54.499865799999995,6.84235507,0.9907150883253064,348.748095261218,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.2677689097872555,0.006408202499198934,002371
2025-02-25,336.68,44.44537913,7.81928604,54.38761266,6.84235507,0.966371372952658,348.3960819030737,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.158699998689396,-0.025556423837226117,002371
2025-02-26,342.71,45.24163979,7.95937237,54.106012115,6.84235507,0.9862409113819416,347.49116168765244,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.233183071613529,0.01791018177497916,002371
2025-02-27,339.92,44.87323522,7.89455886,53.838927065,6.84235507,0.9806332681493299,346.63315129161754,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.198720754290423,-0.008140993843190891,002371
2025-02-28,330.22,43.59259079,7.66925479,53.681192055,6.84235507,0.95404540509456,346.1260839752908,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.078905529188584,-0.0285361261473287,002371
2025-03-03,321.39,42.42792557,7.46435496,53.571842015,6.84235507,0.9295033249897411,345.76530428607896,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.969836618090724,-0.026739749258070544,002371
2025-03-04,317.84,41.95816102,7.38170917,53.477975165000004,6.84235507,0.9200181744500134,345.4714361376661,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.925986716120463,-0.011045769936836924,002371
2025-03-05,319.22,42.14041407,7.41377299,53.27282288,6.84235507,0.9257919122503422,344.80750563489494,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.943032593506086,0.004341807198590564,002371
2025-03-06,341.36,45.06425981,7.92816586,53.0628321,6.84235507,0.9919835450188086,344.1186113561265,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.216507756779768,0.0693565566067289,002371
2025-03-07,343.3,45.31960901,7.97308951,52.917677185,6.84235507,0.9989717503701923,343.65336144168464,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.240470801800136,0.005683149753925365,002371
2025-03-10,336.62,44.43855682,7.81808579,52.644785935,6.84235507,0.9820864146226438,342.76006162791964,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.157958873585673,-0.019458199825225786,002371
2025-03-11,327.99,43.29825698,7.61747257,52.293511030000005,6.84235507,0.9600944338659425,341.6226450551395,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.051360379500223,-0.02563721703998567,002371
2025-03-12,326.91,43.15596316,7.59243878,51.948042325,6.84235507,0.9601158952714299,340.4901445857021,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.038020127633214,-0.0032927833165644627,002371
2025-03-13,319.7,42.20376406,7.42491817,51.439032409999996,6.84235507,0.9435658842458042,338.82106733388036,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.9489615943358674,-0.022054999847052836,002371
2025-03-14,324.18,42.79633013,7.52916846,50.86905743,6.84235507,0.962159611844981,336.92954475440035,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.00429893541383,0.014013137316233992,002371
2025-03-17,321.81,42.48889124,7.47508066,50.606810875,6.84235507,0.9577195485695289,336.0169482607539,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.975024493816783,-0.007310753285211913,002371
2025-03-18,323.86,42.75889406,7.52258232,50.440366565000005,6.84235507,0.9653944232883794,335.46910173444996,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,4.000346268193976,0.006370218451881682,002371
2025-03-19,321.13,42.39824047,7.45913245,50.086188565,6.84235507,0.9606302991586898,334.2909340682283,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.966625075974592,-0.008429568331995374,002371
2025-03-20,316.69,41.81242208,7.35606929,49.81232962,6.84235507,0.949957855302076,333.37268409586034,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.911781818299111,-0.013826176314888028,002371
2025-03-21,309.19,40.82208684,7.18183937,49.73975216,6.84235507,0.9281343214137692,333.1306610114688,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.819141180333772,-0.02368246550254194,002371
2025-03-24,317.02,41.85531062,7.36361468,49.61104813,6.84235507,0.9528593661218142,332.70387139110295,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.9158580063695863,0.025324234289595404,002371
2025-03-25,316.63,41.80462417,7.3546974,49.320738295,6.84235507,0.9545022973533167,331.7226169889425,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.9110406931953885,-0.0012302062961326854,002371
2025-03-26,315.72,41.68375648,7.33343312,48.880435045,6.84235507,0.9560195159125092,330.2443043734824,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.899800295788928,-0.002874016991440964,002371
2025-03-27,317.75,41.95278456,7.38076329,47.986022405,6.84235507,0.9711154300169,327.20106197310685,2024-09-30,2024-10-30,4.171135128399618,0.9366577739856272,0.15,80.95799170560605,0.3005291814652252,3.9248750284648795,0.006429747877866321,002371
