code,stock_name,exchange,board,security_type,listing_status,listing_date,is_st,is_suspended,latest_trade_date,latest_close,avg_turnover_20d,industry,industry_source,industry_update_date,universe_source,exclusion_reason
000543,皖能电力,SZSE,主板,A_SHARE,listed,1993-12-20,False,False,2026-07-10,7.65,305601832.8,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000544,中原环保,SZSE,主板,A_SHARE,listed,1993-12-08,False,False,2026-07-10,7.07,28483598.3,D46水的生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000545,金浦钛业,SZSE,主板,A_SHARE,listed,1993-12-15,False,False,2026-07-10,2.68,209742075.45,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000546,金圆股份,SZSE,主板,A_SHARE,listed,1993-12-15,False,False,2026-07-10,4.58,137621635.5,C42废弃资源综合利用业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000547,航天发展,SZSE,主板,A_SHARE,listed,1993-11-30,False,False,2026-07-10,18.17,2115173606.85,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000548,湖南投资,SZSE,主板,A_SHARE,listed,1993-12-20,False,False,2026-07-10,4.18,27668500.65,G54道路运输业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000550,江铃汽车,SZSE,主板,A_SHARE,listed,1993-12-01,False,False,2026-07-10,16.28,63247543.4,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000551,创元科技,SZSE,主板,A_SHARE,listed,1994-01-06,False,False,2026-07-10,18.65,729064700.2,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000552,甘肃能化,SZSE,主板,A_SHARE,listed,1994-01-06,False,False,2026-07-10,2.39,138751607.75,B06煤炭开采和洗选业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000553,安道麦A,SZSE,主板,A_SHARE,listed,1993-12-03,False,False,2026-07-10,5.77,49715610.35,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000554,泰山石油,SZSE,主板,A_SHARE,listed,1993-12-15,False,False,2026-07-10,5.93,91747286.7,F51批发业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000555,神州信息,SZSE,主板,A_SHARE,listed,1994-04-08,False,False,2026-07-10,10.14,228576039.9,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000557,西部创业,SZSE,主板,A_SHARE,listed,1994-06-17,False,False,2026-07-10,3.57,36921571.3,G53铁路运输业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000558,天府文旅,SZSE,主板,A_SHARE,listed,1994-05-09,False,False,2026-07-10,3.27,149794830.75,N78公共设施管理业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000559,万向钱潮,SZSE,主板,A_SHARE,listed,1994-01-10,False,False,2026-07-10,12.02,797454172.1,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000560,我爱我家,SZSE,主板,A_SHARE,listed,1994-02-02,False,False,2026-07-10,2.07,147185236.05,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000561,烽火电子,SZSE,主板,A_SHARE,listed,1994-05-09,False,False,2026-07-10,7.58,102341760.15,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000563,陕国投Ａ,SZSE,主板,A_SHARE,listed,1994-01-10,False,False,2026-07-10,2.87,133937963.8,J69其他金融业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000564,供销大集,SZSE,主板,A_SHARE,listed,1994-01-10,False,False,2026-07-10,1.36,384266488.4,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000565,渝三峡Ａ,SZSE,主板,A_SHARE,listed,1994-04-08,False,False,2026-07-10,5.85,57043885.8,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000566,海南海药,SZSE,主板,A_SHARE,listed,1994-05-25,False,False,2026-07-10,4.95,708800608.9,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000567,海德股份,SZSE,主板,A_SHARE,listed,1994-05-25,False,False,2026-07-10,5.97,141982969.2,J69其他金融业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000568,泸州老窖,SZSE,主板,A_SHARE,listed,1994-05-09,False,False,2026-07-10,78.18,1075959038.95,C15酒、饮料和精制茶制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000570,苏常柴Ａ,SZSE,主板,A_SHARE,listed,1994-07-01,False,False,2026-07-10,4.86,61518767.65,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000571,新大洲A,SZSE,主板,A_SHARE,listed,1994-05-25,False,False,2026-07-10,6.4,259901447.15,B06煤炭开采和洗选业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000572,海马汽车,SZSE,主板,A_SHARE,listed,1994-08-08,False,False,2026-07-10,3.57,244951353.1,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000573,粤宏远Ａ,SZSE,主板,A_SHARE,listed,1994-08-15,False,False,2026-07-10,3.69,75019633.8,C42废弃资源综合利用业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000576,甘化科工,SZSE,主板,A_SHARE,listed,1994-09-07,False,False,2026-07-10,7.13,94389384.65,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000581,威孚高科,SZSE,主板,A_SHARE,listed,1998-09-24,False,False,2026-07-10,17.6,152941877.4,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000582,北部湾港,SZSE,主板,A_SHARE,listed,1995-11-02,False,False,2026-07-10,11.16,441072967.1,G55水上运输业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000586,汇源通信,SZSE,主板,A_SHARE,listed,1995-12-20,False,False,2026-07-10,12.28,113732131.8,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000589,贵州轮胎,SZSE,主板,A_SHARE,listed,1996-03-08,False,False,2026-07-10,4.24,107368470.7,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000590,古汉医药,SZSE,主板,A_SHARE,listed,1996-01-19,False,False,2026-07-10,8.19,35169925.2,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000591,太阳能,SZSE,主板,A_SHARE,listed,1996-02-08,False,False,2026-07-10,4.27,317018972.1,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000592,平潭发展,SZSE,主板,A_SHARE,listed,1996-03-27,False,False,2026-07-10,6.11,824086350.25,C20木材加工和木、竹、藤、棕、草制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000593,德龙汇能,SZSE,主板,A_SHARE,listed,1996-03-12,False,False,2026-07-10,22.26,628452840.9,D45燃气生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000595,宝塔实业,SZSE,主板,A_SHARE,listed,1996-04-19,False,False,2026-07-10,5.64,135169466.8,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000596,古井贡酒,SZSE,主板,A_SHARE,listed,1996-09-27,False,False,2026-07-10,79.79,288574243.7,C15酒、饮料和精制茶制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000597,东北制药,SZSE,主板,A_SHARE,listed,1996-05-23,False,False,2026-07-10,4.51,52453245.85,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000598,兴蓉环境,SZSE,主板,A_SHARE,listed,1996-05-29,False,False,2026-07-10,6.73,164393689.1,D46水的生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000599,青岛双星,SZSE,主板,A_SHARE,listed,1996-04-30,False,False,2026-07-10,4.38,61461542.65,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000600,建投能源,SZSE,主板,A_SHARE,listed,1996-06-06,False,False,2026-07-10,8.03,397457195.55,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000601,韶能股份,SZSE,主板,A_SHARE,listed,1996-08-30,False,False,2026-07-10,6.43,500736315.15,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000603,盛达资源,SZSE,主板,A_SHARE,listed,1996-08-23,False,False,2026-07-10,22.6,1049263084.65,B09有色金属矿采选业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000605,渤海股份,SZSE,主板,A_SHARE,listed,1996-09-13,False,False,2026-07-10,5.52,28373079.9,D46水的生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000607,华媒控股,SZSE,主板,A_SHARE,listed,1996-08-30,False,False,2026-07-10,3.28,41901990.55,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000608,阳光股份,SZSE,主板,A_SHARE,listed,1996-09-19,False,False,2026-07-10,6.04,313256150.2,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000609,*ST中迪,SZSE,主板,A_SHARE,listed,1996-10-10,True,,,,,S91综合,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000610,*ST西旅,SZSE,主板,A_SHARE,listed,1996-09-26,True,,,,,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000612,焦作万方,SZSE,主板,A_SHARE,listed,1996-09-26,False,False,2026-07-10,10.01,527914976.9,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000615,*ST美谷,SZSE,主板,A_SHARE,listed,1996-10-16,True,,,,,Q84卫生,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000617,中油资本,SZSE,主板,A_SHARE,listed,1996-10-22,False,False,2026-07-10,6.77,610665306.35,J66货币金融服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000619,海螺新材,SZSE,主板,A_SHARE,listed,1996-10-23,False,False,2026-07-10,4.4,40986426.45,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000620,盈新发展,SZSE,主板,A_SHARE,listed,1996-10-29,False,False,2026-07-10,3.63,1374940793.15,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000623,吉林敖东,SZSE,主板,A_SHARE,listed,1996-10-28,False,False,2026-07-10,17.64,294680232.9,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000625,长安汽车,SZSE,主板,A_SHARE,listed,1997-06-10,False,False,2026-07-10,7.11,635451977.4,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000626,远大控股,SZSE,主板,A_SHARE,listed,1996-11-28,False,False,2026-07-10,6.45,56344849.2,F51批发业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000628,高新发展,SZSE,主板,A_SHARE,listed,1996-11-18,False,False,2026-07-10,41.95,541810142.85,E47房屋建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000629,钒钛股份,SZSE,主板,A_SHARE,listed,1996-11-15,False,False,2026-07-10,3.09,677170564.2,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000630,铜陵有色,SZSE,主板,A_SHARE,listed,1996-11-20,False,False,2026-07-10,6.1,3869917035.35,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000631,顺发恒能,SZSE,主板,A_SHARE,listed,1996-11-22,False,False,2026-07-10,2.86,61339111.9,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000632,ST三木,SZSE,主板,A_SHARE,listed,1996-11-21,True,,,,,F51批发业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000633,合金投资,SZSE,主板,A_SHARE,listed,1996-11-12,False,False,2026-07-10,4.85,55370608.7,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000635,英 力 特,SZSE,主板,A_SHARE,listed,1996-11-20,False,False,2026-07-10,6.03,48735505.95,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000636,风华高科,SZSE,主板,A_SHARE,listed,1996-11-29,False,False,2026-07-10,60.01,8572836034.75,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000637,茂化实华,SZSE,主板,A_SHARE,listed,1996-11-14,False,False,2026-07-10,3.56,38517612.1,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000639,ST西王,SZSE,主板,A_SHARE,listed,1996-11-26,True,,,,,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000650,仁和药业,SZSE,主板,A_SHARE,listed,1996-12-10,False,False,2026-07-10,5.26,85794026.1,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000651,格力电器,SZSE,主板,A_SHARE,listed,1996-11-18,False,False,2026-07-10,38.25,1880311853.6,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000652,泰达股份,SZSE,主板,A_SHARE,listed,1996-11-28,False,False,2026-07-10,3.37,38503043.2,F51批发业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000655,金岭矿业,SZSE,主板,A_SHARE,listed,1996-11-28,False,False,2026-07-10,6.3,41261284.2,B08黑色金属矿采选业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000656,金科股份,SZSE,主板,A_SHARE,listed,1996-11-28,False,False,2026-07-10,1.31,253214947.05,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000657,中钨高新,SZSE,主板,A_SHARE,listed,1996-12-05,False,False,2026-07-10,74.71,9111023961.65,C33金属制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000659,珠海中富,SZSE,主板,A_SHARE,listed,1996-12-03,False,False,2026-07-10,2.75,97962418.6,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000661,长春高新,SZSE,主板,A_SHARE,listed,1996-12-18,False,False,2026-07-10,69.5,657379462.85,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000663,永安林业,SZSE,主板,A_SHARE,listed,1996-12-06,False,False,2026-07-10,5.16,34420134.6,A02林业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000665,湖北广电,SZSE,主板,A_SHARE,listed,1996-12-10,False,False,2026-07-10,3.84,57404600.9,I63电信、广播电视和卫星传输服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000668,荣丰控股,SZSE,主板,A_SHARE,listed,1996-12-10,False,False,2026-07-10,22.22,99275305.75,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000669,ST金鸿,SZSE,主板,A_SHARE,listed,1996-12-10,True,,,,,D45燃气生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000670,盈方微,SZSE,主板,A_SHARE,listed,1996-12-17,False,False,2026-07-10,7.11,562771427.4,F51批发业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000672,上峰材料,SZSE,主板,A_SHARE,listed,1996-12-18,False,False,2026-07-10,19.65,731981088.4,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000676,智度股份,SZSE,主板,A_SHARE,listed,1996-12-24,False,False,2026-07-10,5.33,161951764.8,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000677,ST海龙,SZSE,主板,A_SHARE,listed,1996-12-26,True,,,,,C17纺织业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
000678,襄阳轴承,SZSE,主板,A_SHARE,listed,1997-01-06,False,False,2026-07-10,8.47,156665817.95,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000679,大连友谊,SZSE,主板,A_SHARE,listed,1997-01-24,False,False,2026-07-10,5.98,107590529.8,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000680,山推股份,SZSE,主板,A_SHARE,listed,1997-01-22,False,False,2026-07-10,10.19,221483311.15,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000681,视觉中国,SZSE,主板,A_SHARE,listed,1997-01-21,False,False,2026-07-10,18.5,960056612.0,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000682,东方电子,SZSE,主板,A_SHARE,listed,1997-01-21,False,False,2026-07-10,12.06,433641098.9,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000683,博源化工,SZSE,主板,A_SHARE,listed,1997-01-31,False,False,2026-07-10,5.5,446248705.65,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000685,中山公用,SZSE,主板,A_SHARE,listed,1997-01-23,False,False,2026-07-10,11.22,230339954.65,D46水的生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000686,东北证券,SZSE,主板,A_SHARE,listed,1997-02-27,False,False,2026-07-10,8.15,367117634.3,J67资本市场服务,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000688,国城矿业,SZSE,主板,A_SHARE,listed,1997-01-20,False,False,2026-07-10,31.07,1236875190.75,B09有色金属矿采选业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000690,宝新能源,SZSE,主板,A_SHARE,listed,1997-01-28,False,False,2026-07-10,4.53,361690015.9,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
000691,亚太实业,SZSE,主板,A_SHARE,listed,1997-02-28,False,False,2026-07-10,11.38,269001410.05,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
